isbn,name,image,rating,review_count,min_age,max_age,language,categories,price,order,type,author,Description
385907508,"Moon Over Manifest (12 October, 2010)",https://m.media-amazon.com/images/I/51zskqFW9XL._SY300_.jpg,4.5 out of 5 stars,"1,169",8,12,English,Newbery Medal Winner,"3,407.00",null,Hardcover,Clare Vanderpool,"Winner of the 2011 Newbery Award.The movement of the train rocked me like a lullaby. I closed my eyes to the dusty countryside and imagined the sign I'd seen only in Gideon's stories: Manifest--A Town with a rich past and a bright future. Abilene Tucker feels abandoned. Her father has put her on a train, sending her off to live with an old friend for the summer while he works a railroad job. Armed only with a few possessions and her list of universals, Abilene jumps off the train in Manifest, Kansas, aiming to learn about the boy her father once was.Having heard stories about Manifest, Abilene is disappointed to find that it's just a dried-up, worn-out old town. But her disappointment quickly turns to excitement when she discovers a hidden cigar box full of mementos, including some old letters that mention a spy known as the Rattler. These mysterious letters send Abilene and her new friends, Lettie and Ruthanne, on an honest-to-goodness spy hunt, even though they are warned to ""Leave Well Enough Alone.""Abilene throws all caution aside when she heads down the mysterious Path to Perdition to pay a debt to the reclusive Miss Sadie, a diviner who only tells stories from the past. It seems that Manifest's history is full of colorful and shadowy characters--and long-held secrets. The more Abilene hears, the more determined she is to learn just what role her father played in that history. And as Manifest's secrets are laid bare one by one, Abilene begins to weave her own story into the fabric of the town. Powerful in its simplicity and rich in historical detail, Clare Vanderpool's debut is a gripping story of loss and redemption.From the Hardcover edition."
385737424,"When You Reach Me (Stead, Rebecca) (14 July, 2009)",https://m.media-amazon.com/images/I/51CF4CRzT2L._SY300_.jpg,4.5 out of 5 stars,"4,955",8,12,English,Newbery Medal Winner,"1,121.00",null,Hardcover,R. L. Stine,"""Like A Wrinkle in Time (Miranda's favorite book), When You Reach Me far surpasses the usual whodunit or sci-fi adventure to become an incandescent exploration of 'life, death, and the beauty of it all.'"" --The Washington Post This Newbery Medal winner that has been called ""smart and mesmerizing,"" (The New York Times) and ""superb"" (The Wall Street Journal) will appeal to readers of all types, especially those who are looking for a thought-provoking mystery with a mind-blowing twist. Shortly after a fall-out with her best friend, sixth grader Miranda starts receiving mysterious notes, and she doesn't know what to do. The notes tell her that she must write a letter--a true story, and that she can't share her mission with anyone. It would be easy to ignore the strange messages, except that whoever is leaving them has an uncanny ability to predict the future. If that is the case, then Miranda has a big problem--because the notes tell her that someone is going to die, and she might be too late to stop it. Winner of the Boston Globe-Horn Book Award for Fiction A New York Times Bestseller and Notable BookFive Starred ReviewsA Junior Library Guild Selection ""Absorbing."" --People""Readers ... are likely to find themselves chewing over the details of this superb and intricate tale long afterward."" --The Wall Street Journal ""Lovely and almost impossibly clever."" --The Philadelphia Inquirer ""It's easy to imagine readers studying Miranda's story as many times as she's read L'Engle's, and spending hours pondering the provocative questions it raises."" --Publishers Weekly, Starred review"
B07CPFXVTZ,"Pages & Co.: Tilly and the Bookwanderers (Pages & Co., Book 1)",https://m.media-amazon.com/images/I/5154eIsXpXL._SY300_.jpg,4.7 out of 5 stars,771,8,12,English,Pages & Co,307.8,1,Paperback,Anna James,"A captivating, curl-up-on-the-sofa debut about the magic of books and the power of the imagination. Since her mother's disappearance, eleven-year-old Tilly has found comfort in stories at Pages & Co., her grandparents' bookshop. But when her favourite characters, Anne of Green Gables and Alice from Wonderland, appear in the shop, Tilly's adventures become very real. Not only can she follow Anne and Alice into their thrilling worlds, she discovers she can bookwander into any story she chooses.Tilly's new ability could even help her solve the mystery of what happened to her mother all those years ago. But danger may be lurking on the very next page..."
B07P2WVZ3Y,"Pages & Co.: Tilly and the Lost Fairy Tales (Pages & Co., Book 2)",https://m.media-amazon.com/images/I/51ElPPezjQL._SY300_.jpg,4.7 out of 5 stars,"1,161",8,12,English,Pages & Co,358.15,2,Paperback,Anna James,"A magical adventure to delight the imagination. The curl-up-on-the-sofa snuggle of a series from a uniquely talented author.Tilly Pages is a bookwanderer; she can travel inside books, and even talk to the characters she meets there. But Tilly's powers are put to the test when fairytales start leaking book magic and causing havoc . . . On a wintery visit to Paris, Tilly and her best friend Oskar bravely bookwander into the land of fairytales to find that characters are getting lost, stories are all mixed-up, and mysterious plot holes are opening without warning. Can Tilly work out who, or what, is behind the chaos so everyone gets their happily-ever-after?The second enthralling tale in the bestselling PAGES & CO series."
B084ZB2D8B,"Pages & Co.: Tilly and the Map of Stories (Pages & Co., Book 3)",https://m.media-amazon.com/images/I/51ayMQSa0eL._SY300_.jpg,4.8 out of 5 stars,467,8,12,English,Pages & Co,361,3,Paperback,Anna James,"Third in the modern-classic and bestselling bookwandering series that celebrates all that is best in life: books, adventure, friendship - and cake.Strange things are happening. A man comes into Pages & Co looking for a book... then suddenly can't remember it. Tilly and her family feel like the world is changing - but can't quite put their finger on why.Meanwhile, the Underwoods are expanding their control over bookwandering - and they still have their sights set on Tilly. Leaving the safety of the bookshop, Tilly heads to America to find the legendary Archivists and save bookwandering...... or at least, that's the plan. Wandering in layers of story, Tilly and her friend Oskar come up against dangers they could never have expected, team up with an unexpectedly familiar face, and ultimately find themselves taking on the biggest threat to stories there has ever been - with only their courage and ingenuity to help them. As well as some of their dearest fictional friends..."
B08ZY5Z35F,"Pages & Co.: The Book Smugglers (Pages & Co., Book 4)",https://m.media-amazon.com/images/I/514QmQlp6xL._SY300_.jpg,4.8 out of 5 stars,311,8,12,English,Pages & Co,377.15,4,Paperback,Anna James,"Enchanting' Independent'Joyously imaginative' Cressida Cowell, author of How to Train Your DragonFourth in the modern-classic and bestselling bookwandering series for readers aged eight to twelve that celebrates all that is best in life: books, adventure, friendship - and cake.Milo lives on board the Sesquipedalian, or ""Quip"" - a magical train that uses the power of imagination to travel through both Story and the real world. The train is owned by Milo's uncle, Horatio, and Milo has witnessed many of his uncle's dodgy dealings as a book smuggler trading in rare books.When Horatio takes on a dangerous new job, he needs the help of Tilly Pages. And Tilly owes Horatio a favour. But when poisoned copies of The Wizard of Oz are sent to Horatio and Tilly's grandfather, sending them both into deep sleeps, Milo and Tilly find themselves racing against time to save them - and to figure out what is going on.Their journey takes them to the Emerald City with Dorothy, rocketing on the unruly Quip, and eventually to Venice in Italy, in pursuit of the mysterious Alchemist. The very essence of imagination, story itself, may be in danger . . ."
B09SKZBZFD,"Pages & Co.: The Treehouse Library: The latest adventure in the beautifully illustrated children's series (Pages & Co., Book 5)",https://m.media-amazon.com/images/I/51AfE7gQPFL._SY300_.jpg,4.6 out of 5 stars,113,8,12,English,Pages & Co,358.15,5,Paperback,Anna James,"The fifth and penultimate book in the bestselling bookwandering series for readers aged eight to twelve. As Tilly and Milo hurtle towards their final showdown with the Alchemist, the stakes are higher than ever - though there is always time for hot chocolate!Milo Bolt is ready to be the hero of his own story. With Uncle Horatio trapped in an enchanted sleep by the power-hungry Alchemist, he sets off with his new friend Alessia to find a cure and save them all.Their journey leads them to the magical treehouse - home of the Botanist, the Alchemist's sworn enemy. Against the clock, they hunt for the cure: foraging in the Secret Garden, challenging Robin Hood and confronting the mighty Jabberwock.But the Alchemist will stop at nothing to unlock the powerful secrets of The Book of Books, and Tilly, Pages & Co. and the whole world of imagination are under threat as a battle for the fate of bookwandering is set in motion . . ."
B0BSZZ442G,"Pages & Co.: The Last Bookwanderer: A thrilling final adventure in the illustrated children's series (Pages & Co., Book 6)",https://m.media-amazon.com/images/I/61-NysRoTJL._SY300_.jpg,4.7 out of 5 stars,18,8,12,English,Pages & Co,475,6,Paperback,Anna James,"The final new thrilling adventure in the bestselling bookwandering series for readers aged eight to twelveThe Pages and Co. series comes to a thrilling end in this perfect final instalment.When Tilly, Oskar, Milo and Alessia venture into King Arthur's realm in search of the wizard Merlin, they discover that the magic of bookwandering is not at all what they thought.Together, they must journey into myth and legend - to bargain with the trickster Loki and unlock their destinies with the help of the Three Fates - and find a way to untangle the Alchemist's grip on the world's imagination.To save Pages & Co. and the very foundations of bookwandering, Tilly and her friends will have to learn the true power of imagination in a thrilling final adventure, but an unexpected enemy stands in their way . . ."
000815631X,"Time Travelling with a Hamster (30 March, 2016)",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51lUzyjbs+L._SY300_.jpg,4.6 out of 5 stars,"2,564",8,12,English,Ross Welford,293,null,Paperback,Ross Welford,"For readers who loved Wonder and The Curious Incident of the Dog in the Night-Time this extraordinary debut will make you laugh and cry.A story that crosses time and generations, for adventure-loving readers young and old.""My dad died twice. Once when he was thirty nine and again four years later when he was twelve.""On Al Chaudhury's twelfth birthday his beloved Grandpa Byron gives him a letter from Al's late father. In it Al receives a mission: travel back to 1984 in a secret time machine and save his father's life.Al soon discovers that time travel requires daring and imagination. It also requires lies, theft, setting his school on fire and ignoring philosophical advice from Grandpa Byron. All without losing his pet hamster, Alan Shearer...Time Travelling With a Hamster is a funny, heart-warming race-against-time - and across generations - adventure that you will won't be able to put down."
8256942,"The 1,000-Year-Old Boy (30 January, 2018)",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51wK3juqJuL._SY300_.jpg,4.5 out of 5 stars,"4,176",8,12,English,Ross Welford,270,null,Paperback,Ross Welford,"The astonishing, beautiful new story for all readers of 10 and over from the bestselling and Costa-shortlisted author of Time Travelling with a Hamster.'A wonderful story' Kiran Millwood Hargrave. There are stories about people who want to live forever. This is not one of those stories. This is a story about someone who wants to stop. Alfie Monk is like any other nearly teenage boy - except he's 1,000 years old and can remember the last Viking invasion of England. Obviously no one believes him. So when everything Alfie knows and loves is destroyed in a fire and the modern world comes crashing in, Alfie embarks on a mission to find friendship, acceptance and a different way to live. Which means finding a way to make sure he will eventually die.'Boasts all the ingredients of a great book: Brave kids, bold storytelling and a blistering plot. Full of humour and heart' Abi Elphinstone, author of the Dreamsnatcher.'The 1000-year-old Boy is a breathtakingly epic story that you won't be able to put down. In Alfie, Ross Welford has created an unusual and fascinating boy who you are rooting for right from the first word. An original, surprising, moving and compelling read - I loved it' M. G. Leonard, author of Beetle Boy'A wonderful story told with Welford's trademark warmth, wit and cleverness. Another great read from one of my favourite middle-grade writers' Kiran Millwood Hargrave, author of the Girl of Ink and Stars'A cracking story about family and friendship that spans all ages' Christopher Edge, author of the Many Worlds of Albie Bright'Delightful, charming and filled with humour. This is a unique and uplifting tale of a boy who lives a thousand years, yet still remains young at heart' Peter Bunzl, author of the Cogheart Adventures."
8256977,"The Dog Who Saved the World (15 February, 2019)",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51Hgo9xSzJL._SY300_.jpg,4.6 out of 5 stars,822,8,12,English,Ross Welford,280,null,Paperback,Ross Welford,"The astounding new novel from the bestselling and Costa-shortlisted author of time travelling with a hamster, this is a story for everyone of 10 and older who loves adventure, laughs and tears. ""One of My Favourite middle-grade writers"" Kiran Millwood Hargrave, author of the girl of ink and stars when 12-year-old Georgie makes friends with an eccentric retired scientist, she becomes the test-subject for a thrilling new experiment: a virtual reality, 3D version of the future. Then a deadly virus threatens to wipe out every dog in the country and Georgians beloved dog Mr Mash gets sick. Which is bad - but worse is still to come. As the world is thrown into chaos, Georgie embarks on a desperate quest: to save every dog on Earth and all of humanity without actually leaving the room. An extraordinary quest with the biggest stakes of all and a huge idea at its heart, this is time travel - but not as you know it."
8333785,"The Kid Who Came From Space (31 January, 2020)",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/518rweGSKxL._SY300_.jpg,4.5 out of 5 stars,"2,912",8,12,English,Ross Welford,285,null,Paperback,Ross Welford,"The stunning new 10+ story from the bestselling and award-winning author of time travelling with a hamster, for anyone who loved the humour of wall-e, the action of star Wars and the deeply touching emotion of et. A small village in the wilds of northumberland is rocked by the disappearance of twelve-year-old Tammy. Only her twin brother, Ethan, knows she is safe - and the extraordinary truth of where she is. It is a secret he must keep, or risk never seeing her again. But that doesn't mean he's going to give up. Together with his friend Iggy and the mysterious (and very hairy) hellyann, Ethan teams up with a spaceship called Philip, and Suzy the trained chicken, for a nail-biting chase to get his sister back...that will take him further than anyone has ever been before."
8333815,"When We Got Lost In Dreamland (20 February, 2021)",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51KuF440MgL._SY300_.jpg,4.5 out of 5 stars,294,8,12,English,Ross Welford,302,null,Paperback,Ross Welford,"The landmark new novel from Ross Welford, one of the fastest-growing and most critically acclaimed middle grade authors in the UK, this funny, moving and brilliant sixth book cements his position as the most exciting storyteller around for readers of 10+.When eleven-year-old Malky and his younger brother Seb become the owners of a ""Dreaminator"", they are thrust into worlds beyond their wildest imagination. From tree-top flights and Spanish galleons, to thrilling battles and sporting greatness - it seems like nothing is out of reach when you can share a dream with someone else. But... impossible dreams come with incredible risks, and when Seb won't wake up and is taken to hospital in a coma, Malky is forced to leave reality behind and undertake a final, terrifying journey to the stone-age to wake his brother..."
8544743,"The Monkey Who Fell From The Future: New for 2023, a thrilling futuristic adventure for children aged 9+, from the bestselling author of Time Travelling With a Hamster (20 March, 2023)",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/516JOS7jfsL._SY300_.jpg,4.7 out of 5 stars,49,8,12,English,Ross Welford,259,null,Paperback,Ross Welford,"The hilarious, moving and adventure-packed new novel for readers of 9 and up from Ross Welford, the bestselling and Costa-shortlisted author of Time Travelling with a Hamster"
8156352,"What Not To Do If You Turn Invisible (28 December, 2016)",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51QmE+h+CcL._SY300_.jpg,4.6 out of 5 stars,"1,903",8,12,English,Ross Welford,269,null,Paperback,Ross Welford,"From the author of the unforgettable bestseller Time Travelling with a Hamster comes another surprising, beautiful and funny novel about a child who, by disappearing, will write herself into your heart forever...Turning invisible at will: it's one way of curing your acne. But far more drastic than 13 year old Ethel Leatherhead intended when she tried a combination of untested medicines and a sunbed.It's fun at first, being invisible. And aided by her friend Boydy, she manages to keep her extraordinary ability secret. Or does she...?When one day the invisibility fails to wear off, Ethel is thrown into a nightmare of lies and deception as she struggles to keep herself safe, to find the remedy that will make her seen again - and solve the mystery of her own birth..."
000833384X,"Into The Sideways World (25 January, 2022)",https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51M6NFpdLXL._SY300_.jpg,4.6 out of 5 stars,159,8,12,English,Ross Welford,274,null,Paperback,Ross Welford,"The moving, funny, thrilling and adventured-filled new novel for readers of 10 and up from bestselling author Ross Welford."
7589182,Scarlet And Ivy (1)- The Lost Twin: Book 1,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51p5yENLOmL._SY300_.jpg,4.7 out of 5 stars,"1,771",8,12,English,Scarlet and Ivy,332,1,Paperback,Sophie Cleverly,"The first unputdownable mystery in the thrilling and bestselling SCARLET AND IVY series, perfect for fans of MURDER MOST UNLADYLIKE, SINCLAIR'S MYSTERIES and THE SCHOOL FOR GOOD AND EVIL.This is the story of how I became my sister...When troublesome Scarlet mysteriously disappears from Rookwood School, terrifying Miss Fox invites her quiet twin sister Ivy to 'take her place'.Ivy reluctantly agrees in the hope of finding out what happened to her missing sister. Only at Rookwood will Ivy be able to unlock the secrets of Scarlet's disappearance, through a scattered trail of diary pages carefully hidden all over the school.Can Ivy solve the mystery before Miss Fox suspects? Or before an even greater danger presents itself?The first in a mesmerising boarding-school mystery series, with five more brilliant books to discover.'A true page-turning, nail-biting mystery' Guardian Children's Reviews"
